age,tenure_months,monthly_spend,num_transactions,last_login_days,support_tickets,is_active,total_spend,target_fraud,suspicion_score,txn_intensity,txn_burstiness,login_frequency,spend_velocity,avg_vs_total_ratio,z_num_txn_payment,z_num_txn_country,z_monthly_spend_country,gender_binary,country_India,country_UK,country_US,pm_Crypto,pm_PayPal,txn_x_spend,txn_x_login
64,43,72.96069143609742,35,29,6,0,3137.309731752189,0,0.2,35,1.1666666666666667,0.03333333333333333,2.084591183888498,0.02776892658712036,-0.5161621190777345,-0.5529444285872,-1.2601414371423592,0,False,False,True,True,False,2553.62420026341,1.1666666666666667
59,15,285.300593680015,46,8,0,1,4279.508905200226,0,0.0,46,5.111111111111111,0.1111111111111111,6.202186819130762,0.021271625168467628,-0.13457284896749339,-0.11713452825028486,0.1531493376253895,0,False,True,False,False,True,13123.827309280692,5.111111111111111
57,31,112.18015690832196,46,4,7,1,3477.584864157981,0,0.0,46,9.2,0.2,2.4386990632243903,0.021270479293142207,-0.13577106099841482,-0.11713452825028486,-1.1034509119515452,0,False,True,False,True,False,5160.28721778281,9.2
63,11,176.2251145647789,17,5,5,1,1938.476260212568,0,0.0,17,2.8333333333333335,0.16666666666666666,10.366183209692876,0.0555269109380909,-1.1446960847273335,-1.1769371913903097,-0.5248373946171503,1,False,False,True,False,True,2995.826947601241,2.8333333333333335
31,37,421.76374198549627,93,20,7,1,15605.258453463362,0,0.0,93,4.428571428571429,0.047619047619047616,4.535093999844046,0.010637616203642956,1.4534670911606462,1.5010921097471464,1.1436714817259446,1,False,True,False,False,False,39224.028004651154,4.428571428571429
64,48,298.96896451141447,20,5,2,1,14350.510296547896,0,0.0,20,3.3333333333333335,0.16666666666666666,14.948448225570724,0.0476157295677321,-1.0812212418145777,-1.0729383975897915,0.34917173966523474,0,False,False,True,False,False,5979.379290228289,3.3333333333333335
61,8,122.64266695772687,29,5,8,0,981.141335661815,0,0.2,29,4.833333333333333,0.16666666666666666,4.229057481300926,0.03329939388681684,-0.7267140561370549,-0.7024505462493558,-1.0275084467842375,0,False,True,False,False,True,3556.6373417740792,4.833333333333333
36,22,302.62137400651017,19,28,9,1,6657.670228143224,0,0.0,19,0.6551724137931034,0.034482758620689655,15.927440737184746,0.04999249099320332,-1.1159429998005397,-1.1076046621899642,0.37517906518289784,1,False,False,True,False,False,5749.806106123693,0.6551724137931034
22,37,333.7091482616926,76,24,6,1,12347.238485682625,0,0.0,76,3.04,0.04,4.390909845548586,0.012985961257002908,0.8631972053992927,0.868372420019883,0.5965424872635245,1,False,False,True,False,False,25361.895267888634,3.04
39,24,243.1380464740849,10,5,5,1,5835.313115378039,0,0.0,10,1.6666666666666667,0.16666666666666666,24.31380464740849,0.09089351445026973,-1.4284388216741974,-1.4199379474051068,-0.13460784826826053,0,True,False,False,False,False,2431.3804647408488,1.6666666666666667
54,59,61.99021076044546,34,6,0,1,3657.4224348662815,0,0.0,34,4.857142857142857,0.14285714285714285,1.8232414929542782,0.028563618803945433,-0.5525548775577721,-0.5680301341698865,-1.430631280943901,1,False,False,False,False,True,2107.6671658551454,4.857142857142857
25,23,433.67750279580935,19,14,3,1,9974.582564303617,0,0.0,19,1.2666666666666666,0.06666666666666667,22.82513172609523,0.04999498776139862,-1.0694582035567448,-1.0898444798706806,1.191433804542434,1,False,False,False,True,False,8239.872553120378,1.2666666666666666
48,1,226.0845360179717,94,12,7,0,226.0845360179717,1,0.2,94,7.230769230769231,0.07692307692307693,2.4051546384890603,0.010479961616820379,1.4881888491466082,1.5192272486332898,-0.27302915086284174,1,False,False,False,False,False,21251.946385689338,7.230769230769231
50,42,94.6171002350995,47,16,3,0,3973.918209874179,0,0.0,47,2.764705882352941,0.058823529411764705,2.0131297922361595,0.020828092135343,-0.10119005571847667,-0.08270417425033952,-1.230932922801658,1,False,True,False,True,False,4447.003711049677,2.764705882352941
41,40,100.14745936282593,88,1,1,1,4005.898374513037,1,0.0,88,44.0,0.5,1.1380393109412037,0.011233150903439678,1.2798583012308362,1.3289403397474198,-1.1907906334813283,1,False,True,False,False,False,8812.976423928681,44.0
68,20,255.149188222796,41,8,9,1,5102.983764455919,0,0.0,41,4.555555555555555,0.1111111111111111,6.223150932263317,0.023804858919330516,-0.30873202754677614,-0.32451677284284924,-0.06799278991880828,1,False,False,False,False,True,10461.116717134635,4.555555555555555
35,37,46.86346748576337,61,6,6,1,1733.9482969732449,0,0.0,61,8.714285714285714,0.14285714285714285,0.7682535653403831,0.016119735708832357,0.387904686770355,0.3483784510172917,-1.4459691761445297,0,False,False,True,False,True,2858.6715166315657,8.714285714285714
23,57,334.2183179825864,86,22,2,1,19050.444125007427,1,0.3,86,3.739130434782609,0.043478260869565216,3.8862595114254237,0.011493649546445436,1.258700579666769,1.2381407798860273,0.5132096967685011,1,True,False,False,False,True,28742.775346502433,3.739130434782609
55,19,198.3612036380168,95,20,8,1,3768.86286912232,0,0.0,95,4.523809523809524,0.047619047619047616,2.0880126698738612,0.010413903524603332,1.52291060713257,1.5270314474231654,-0.3672152892675964,1,False,False,True,False,False,18844.314345611598,4.523809523809524
66,59,476.9880407826611,36,11,9,0,28142.294406177003,0,0.2,36,3.0,0.08333333333333333,13.249667799518363,0.027026066690733878,-0.48158111379779633,-0.5182781639870273,1.616773324634477,0,False,False,True,True,False,17171.5694681758,3.0
68,26,260.5954291641696,83,18,9,1,6775.481158268409,0,0.0,83,4.368421052631579,0.05263157894736842,3.1397039658333687,0.011903005128401619,1.1542050725191992,1.1365633951193743,-0.02957232592790247,0,False,False,False,False,True,21629.42062062608,4.368421052631579
54,42,102.75014878325727,18,16,8,0,4315.506248896805,0,0.2,18,1.0588235294117647,0.058823529411764705,5.708341599069849,0.05261938585047187,-1.109864249011477,-1.1246321029174002,-1.1430906179555274,1,False,False,False,False,True,1849.502678098631,1.0588235294117647
24,19,32.17831426031148,29,28,9,1,611.3879709459181,0,0.0,29,1.0,0.034482758620689655,1.1095970434590166,0.03327890160881424,-0.7236481507573634,-0.7554182655823234,-1.6350800532899925,0,True,False,False,True,False,933.171113549033,1.0
41,56,28.09417763941012,10,20,9,0,1573.2739478069666,0,0.2,10,0.47619047619047616,0.047619047619047616,2.809417763941012,0.09085134423098847,-1.3806872510761883,-1.402933087291157,-1.6697505806553878,0,False,False,False,True,False,280.9417763941012,0.47619047619047616
64,32,358.3155993875438,91,19,8,0,11466.0991804014,1,0.2,91,4.55,0.05,3.9375340592037777,0.010868617325945842,1.4328597582460516,1.3883663890224744,0.7717550380806706,0,False,False,True,False,True,32606.719544266485,4.55
49,48,299.77729337218057,4,1,5,0,14389.310081864667,0,0.3,4,2.0,0.5,74.94432334304514,0.199986101758832,-1.5881732827558173,-1.6116588255714748,0.2468358277151802,1,False,False,False,True,False,1199.1091734887223,2.0
36,49,54.51172095559811,12,26,6,1,2671.074326824308,0,0.0,12,0.4444444444444444,0.037037037037037035,4.542643412966509,0.07689428914717153,-1.3188552633066164,-1.2877665642484266,-1.5220391061719127,1,False,True,False,False,True,654.1406514671773,0.4444444444444444
18,53,187.7528875078885,21,2,4,0,9950.90303791809,0,0.0,21,7.0,0.3333333333333333,8.940613690851833,0.04544997803208551,-1.0053687418639072,-0.9778933782489185,-0.5549038200916578,1,False,True,False,False,True,3942.8106376656583,7.0
18,49,38.83691649946228,81,23,3,1,1903.008908473652,0,0.3,81,3.375,0.041666666666666664,0.4794681049316331,0.012188716980162417,1.0368059953291024,1.0417037430207468,-1.5031229877763175,1,False,False,True,False,False,3145.7902364564447,3.375
20,29,24.601107269309388,81,25,0,0,713.4321108099723,0,0.3,81,3.1153846153846154,0.038461538461538464,0.30371737369517765,0.01217805227900476,1.0368059953291024,1.066988149025935,-1.694392418175398,0,False,False,False,False,False,1992.6896888140604,3.1153846153846154
68,1,267.9941123497293,67,3,4,1,267.9941123497293,0,0.0,67,16.75,0.25,3.999912124622825,0.014651212448739619,0.5507013835256349,0.5799614263718605,0.022621626556179292,0,False,False,False,False,False,17955.60552743186,16.75
41,10,191.26220271436856,59,12,7,1,1912.622027143686,0,0.0,59,4.538461538461538,0.07692307692307693,3.2417322493960774,0.016657957179406248,0.27292731963793915,0.27904592181694615,-0.4177643933917149,0,False,False,True,False,False,11284.469960147744,4.538461538461538
48,52,499.4000165078321,97,18,7,1,25968.80085840727,1,0.0,97,5.105263157894737,0.05263157894736842,5.148453778431259,0.010203688711594933,1.641850772541191,1.596363976623511,1.776359906851271,0,False,False,True,False,True,48441.801601259715,5.105263157894737
35,7,326.58723623216287,20,21,8,1,2286.11065362514,0,0.0,20,0.9090909090909091,0.045454545454545456,16.329361811608145,0.04759822700525546,-1.0402005775797638,-1.0550568568239609,0.4359663592759817,0,False,False,False,False,True,6531.7447246432575,0.9090909090909091
58,53,139.84691088287602,37,28,4,1,7411.886276792429,0,0.0,37,1.2758620689655173,0.034482758620689655,3.77964624007773,0.026312239467857722,-0.44700010851785815,-0.427007714249793,-0.9026308897882643,1,False,True,False,True,False,5174.3357026664125,1.2758620689655173
68,17,439.47547461688015,61,22,3,1,7471.083068486962,0,0.0,61,2.652173913043478,0.043478260869565216,7.204515977325904,0.016126873685667738,0.387904686770355,0.39932078174889535,1.2722326617926765,0,False,True,False,False,True,26808.00395162969,2.652173913043478
45,55,460.3644093461606,64,26,5,1,25320.042514038832,0,0.0,64,2.3703703703703702,0.037037037037037035,7.193193896033759,0.015384007802389018,0.49240019391792467,0.5026118437487314,1.4238556653137842,0,False,True,False,False,True,29463.322198154277,2.3703703703703702
45,40,28.58167233671267,56,13,7,0,1143.2668934685069,0,0.2,56,4.0,0.07142857142857142,0.5103870060127262,0.017528527684395643,0.16876204568005326,0.18889917700794798,-1.6606615288689777,0,True,False,False,False,False,1600.5736508559096,4.0
20,15,473.9542205131011,5,18,0,1,7109.313307696517,0,0.0,5,0.2631578947368421,0.05263157894736842,94.79084410262023,0.16664322653689262,-1.5626781133176122,-1.5929323665923827,1.5951707219092142,1,False,False,True,False,True,2369.7711025655058,0.2631578947368421
37,3,419.764684576082,30,19,4,1,1259.294053728246,0,0.0,30,1.5,0.05,13.992156152536067,0.03223246885103746,-0.7340036619549579,-0.7071806263567649,1.093285937568294,1,False,False,False,False,False,12592.94053728246,1.5
45,34,459.1112716117893,15,7,0,0,15609.783234800838,0,0.0,15,1.875,0.125,30.60741810745262,0.06249599635719362,-1.2143597561590467,-1.245064346925427,1.401523326849284,0,True,False,False,False,True,6886.669074176839,1.875
53,5,222.1718623161876,2,12,9,1,1110.859311580938,0,0.0,2,0.15384615384615385,0.07692307692307693,111.0859311580938,0.33303353521151935,-1.6573352933156935,-1.681234071664914,-0.3006310767940961,1,False,False,False,True,False,444.3437246323752,0.15384615384615385
60,2,446.59317890558015,21,2,3,1,893.1863578111603,0,0.0,21,7.0,0.3333333333333333,21.266341852646672,0.04540371204039473,-1.0002961929968686,-0.9778933782489185,1.323896746937,0,False,True,False,True,False,9378.456757017184,7.0
60,39,65.85737966539384,39,26,3,0,2568.43780695036,0,0.0,39,1.4444444444444444,0.037037037037037035,1.688650760651124,0.024990270245135962,-0.4215078400813002,-0.4056710646229636,-1.395534330506146,1,True,False,False,False,False,2568.4378069503596,1.4444444444444444
37,26,408.4380016416716,50,12,0,0,10619.388042683462,0,0.0,50,3.8461538461538463,0.07692307692307693,8.16876003283343,0.01960599689180149,0.004754493895932852,-0.011428165422372773,1.0133819416741707,1,False,False,False,False,True,20421.90008208358,3.8461538461538463
33,38,450.72270347300895,56,25,5,0,17127.46273197434,0,0.0,56,2.1538461538461537,0.038461538461538464,8.04861970487516,0.017542835397272326,0.16876204568005326,0.2271690117491686,1.3538710336175983,1,False,True,False,False,False,25240.4713944885,2.1538461538461537
57,7,230.8655707174385,97,29,9,1,1616.0589950220697,0,0.3,97,3.2333333333333334,0.03333333333333333,2.3800574300766852,0.010197771360941228,1.592354123104494,1.622862700941323,-0.2218970601306972,0,True,False,False,False,False,22393.960359591532,3.2333333333333334
34,12,220.81707686336344,52,18,5,1,2649.804922360361,0,0.0,52,2.736842105263158,0.05263157894736842,4.246482247372374,0.01886080671877575,0.07171497068121409,0.04900029662420407,-0.293367978168708,1,True,False,False,True,False,11482.487996894899,2.736842105263158
23,8,382.61782847612375,94,9,3,0,3060.94262780899,0,0.0,94,9.4,0.1,4.070402430597061,0.010522877999459635,1.4881888491466082,1.5192272486332898,0.8312337326572408,1,False,False,False,False,False,35966.07587675563,9.4
57,37,274.93252282119465,49,2,9,1,10172.503344384202,0,0.0,49,16.333333333333332,0.3333333333333333,5.610867812677442,0.0199980341088686,-0.07429026022168053,-0.04621578846909238,0.07156858878988187,0,False,False,False,False,False,13471.693618238538,16.333333333333332
55,5,298.93875196594666,90,12,7,0,1494.6937598297334,0,0.2,90,6.923076923076923,0.07692307692307693,3.3215416885105187,0.010981663889434763,1.3980279225301953,1.3800767564464116,0.24092034394391548,0,False,False,False,False,True,26904.4876769352,6.923076923076923
33,59,208.5252410838652,77,8,1,0,12302.989223948049,0,0.0,77,8.555555555555555,0.1111111111111111,2.7081200140761714,0.012819470840339789,0.9452140582240599,0.9502064457480208,-0.40412702461547684,1,False,True,False,False,True,16056.443563457622,8.555555555555555
40,19,89.87252415320056,31,25,7,1,1707.5779589108106,0,0.0,31,1.1923076923076923,0.038461538461538464,2.899113682361308,0.03123170993612728,-0.699281903968996,-0.633589838249465,-1.2653715806506645,0,False,True,False,False,False,2786.0482487492172,1.1923076923076923
49,54,244.79566753690645,95,4,2,0,13218.966046992948,0,0.0,95,19.0,0.2,2.5767965003884887,0.01041587871708876,1.572187101109478,1.5699528177470372,-0.14085696948466722,0,False,True,False,False,True,23255.588416006114,19.0
50,27,59.93296488872348,37,3,4,0,1618.1900519955338,0,0.0,37,9.25,0.25,1.6198098618573915,0.026299537033495825,-0.44700010851785815,-0.4756205048148356,-1.4376723234308142,0,True,False,False,True,False,2217.519700882769,9.25
25,47,109.26234754790327,13,25,0,0,5135.330334751454,0,0.0,13,0.5,0.038461538461538464,8.404795965223329,0.07141466489087363,-1.2769442352363738,-1.2533362102484813,-1.1246299248912788,1,False,True,False,True,False,1420.4105181227426,0.5
26,16,112.10082228913124,1,5,2,0,1793.6131566261,0,0.0,1,0.16666666666666666,0.16666666666666666,112.10082228913124,0.499721388423932,-1.7020054561810385,-1.6665004582478256,-1.1040267648325461,1,False,True,False,False,True,112.10082228913124,0.16666666666666666
32,55,465.0439221132747,75,11,7,0,25577.415716230105,0,0.2,75,6.25,0.08333333333333333,6.200585628176996,0.013157380322857954,0.8284754474133307,0.8534188588307315,1.4437198971908058,0,True,False,False,False,False,34878.2941584956,6.25
38,22,421.72367835646014,38,7,4,1,9277.920923842124,0,0.0,38,4.75,0.125,11.09799153569632,0.02563826227814632,-0.41241910323792,-0.4406457847188996,1.1356003286373215,0,True,False,False,True,False,16025.499777545485,4.75
43,44,172.53699612169467,75,4,2,0,7591.627829354566,0,0.0,75,15.0,0.2,2.300493281622596,0.013156161753870655,0.8755503867923468,0.8534188588307315,-0.6367648835822486,0,True,False,False,False,True,12940.2747091271,15.0
43,40,363.6080074528693,8,21,4,1,14544.320298114772,0,0.3,8,0.36363636363636365,0.045454545454545456,45.45100093160866,0.11110347215171841,-1.4498492616360645,-1.4889335727918644,0.8094401277487501,1,False,False,True,True,False,2908.8640596229543,0.36363636363636365
30,49,406.9806344827679,58,3,4,1,19942.05108965563,0,0.0,58,14.5,0.25,7.016907491082206,0.016948302664765578,0.2382055616519772,0.2443796572167734,1.1182790000705445,1,False,False,True,False,False,23604.87680000054,14.5
53,26,78.67241257017253,4,10,6,0,2045.4827268244856,0,0.2,4,0.36363636363636365,0.09090909090909091,19.66810314254313,0.19990227134713703,-1.5975099490334688,-1.6275986311925554,-1.21947058930904,0,False,False,True,False,True,314.6896502806901,0.36363636363636365
50,48,440.5871807031877,90,10,4,1,21148.184673753007,1,0.0,90,8.181818181818182,0.09090909090909091,4.895413118924308,0.010988491393993096,1.3857931713188638,1.3978010477473104,1.2803020161194136,0,False,True,False,True,False,39652.84626328689,8.181818181818182
54,42,140.53389767312294,64,19,2,1,5902.423702271163,0,0.0,64,3.2,0.05,2.195842151142546,0.015382009334946496,0.4866870340404719,0.4755985572317017,-0.8765454578549938,0,False,False,False,True,False,8994.169451079868,3.2
22,59,494.8799776775721,1,15,5,0,29197.91868297676,0,0.3,1,0.0625,0.0625,494.8799776775721,0.4999828760782058,-1.6919162985956315,-1.7160216947116336,1.6231861834146073,1,False,False,False,True,False,494.8799776775721,0.0625
40,14,438.0274736128,2,3,7,1,6132.3846305792,0,0.3,2,0.5,0.25,219.0137368064,0.33327898596179045,-1.667173620465182,-1.6997357081725948,1.2515627038346575,1,True,False,False,False,True,876.0549472256,0.5
52,5,168.80785079448748,41,23,7,0,844.0392539724373,0,0.2,41,1.7083333333333333,0.041666666666666664,4.117264653524085,0.023781348167152643,-0.3086760873981056,-0.32451677284284924,-0.6770870773915754,1,False,False,False,True,False,6921.121882573987,1.7083333333333333
48,16,109.0785136561066,72,6,9,1,1745.2562184977055,0,0.0,72,10.285714285714286,0.14285714285714285,1.5149793563348137,0.01369078556641763,0.7243101734554448,0.7484946985429236,-1.0881196900814634,1,True,False,False,False,False,7853.6529832396745,10.285714285714286
37,41,426.6605540352265,22,2,1,0,17493.082715444285,0,0.0,22,7.333333333333333,0.3333333333333333,19.39366154705575,0.04347577555715548,-0.9657151877169304,-0.9854816107305218,1.1419327945643463,1,False,False,False,True,False,9386.532188774983,7.333333333333333
66,39,211.93217366586344,74,24,6,1,8265.354772968674,0,0.0,74,2.96,0.04,2.8639482927819384,0.013331720369251884,0.7937536894273687,0.8184441387347955,-0.3565627412273191,0,True,False,False,False,False,15682.980851273895,2.96
43,42,400.6369526684055,11,12,0,1,16826.75201207303,0,0.3,11,0.8461538461538461,0.07692307692307693,36.42154115167323,0.08332838119633527,-1.353687099022473,-1.384963227309171,0.985618882141259,0,True,False,False,False,True,4407.006479352461,0.8461538461538461
52,23,242.63827127198343,54,29,1,0,5580.680239255619,0,0.0,54,1.8,0.03333333333333333,4.493301319851545,0.018178560772328125,0.1440818367593591,0.12772232676450565,-0.15625095539039952,1,False,False,False,False,True,13102.466648687105,1.8
41,28,281.8756864378137,25,25,2,1,7892.519220258784,0,0.0,25,0.9615384615384616,0.038461538461538464,11.275027457512548,0.038456665915163606,-0.9076124518847678,-0.8401719622491371,0.12828953842673296,1,False,True,False,False,False,7046.892160945343,0.9615384615384616
25,8,494.6049948292456,38,7,7,0,3956.839958633965,0,0.2,38,4.75,0.125,13.015920916559095,0.02563454710073371,-0.41241910323792,-0.4406457847188996,1.6539759849070788,0,True,False,False,True,False,18794.989803511333,4.75
18,51,414.39036663896,43,9,6,0,21133.90869858696,0,0.2,43,4.3,0.1,9.636985270673488,0.022726197384433475,-0.23951407683822928,-0.25494152674941,1.0553728538465892,0,False,False,False,True,False,17818.78576547528,4.3
39,48,471.6145029894548,98,2,0,0,22637.49614349383,1,0.0,98,32.666666666666664,0.3333333333333333,4.812392887647498,0.010100563913682243,1.662441213558369,1.6578374210372588,1.490453811156743,0,True,False,False,True,False,46218.22129296657,32.666666666666664
24,1,217.23195439606712,35,24,0,0,217.23195439606712,0,0.0,35,1.4,0.04,6.20662726845906,0.027650492212038105,-0.5603948720251481,-0.5332425111231669,-0.3354796184591497,0,False,False,False,False,False,7603.11840386235,1.4
40,59,288.72372588031607,20,24,5,0,17034.69982693865,0,0.0,20,0.8,0.04,14.436186294015803,0.04761625236859693,-1.0402005775797638,-1.0729383975897915,0.2762195538703797,0,False,False,True,False,True,5774.474517606322,0.8
19,3,65.2524693914893,4,21,3,1,195.7574081744679,0,0.0,4,0.18181818181818182,0.045454545454545456,16.313117347872325,0.19898351984885546,-1.5881732827558173,-1.6116588255714748,-1.4076177030261694,0,False,False,False,True,False,261.0098775659572,0.18181818181818182
28,4,166.3686260948772,64,29,6,1,665.4745043795087,1,0.0,64,2.1333333333333333,0.03333333333333333,2.599509782732456,0.0153615318078491,0.4866870340404719,0.5026118437487314,-0.7101221682526311,1,False,True,False,True,False,10647.59207007214,2.1333333333333333
55,8,95.903669945295,43,16,8,1,767.2293595623601,0,0.0,43,2.5294117647058822,0.058823529411764705,2.230317905704535,0.022697688759354316,-0.23906835611506305,-0.25494152674941,-1.1913890492019577,1,False,False,False,False,True,4123.857807647685,2.5294117647058822
41,10,278.2030550085852,44,7,2,1,2782.030550085852,0,0.0,44,5.5,0.125,6.322796704740572,0.022214237321653472,-0.2042365203992065,-0.18599523625017556,0.10163162526158266,0,False,True,False,False,True,12240.934420377747,5.5
47,44,488.9461062206052,82,27,8,0,21513.62867370663,1,0.5,82,2.9285714285714284,0.03571428571428571,5.9627573929342095,0.01204763277105116,1.1091451290793586,1.1017757720726546,1.5813257337772908,1,False,False,False,True,False,40093.58071008963,2.9285714285714284
58,40,248.3810200326732,17,28,8,1,9935.240801306927,0,0.0,17,0.5862068965517241,0.034482758620689655,14.61064823721607,0.055549964350927315,-1.1386202141166213,-1.1156147942487,-0.11483257326076363,1,False,True,False,True,False,4222.477340555444,0.5862068965517241
29,48,318.0196100272646,66,28,0,1,15264.9412813087,0,0.0,66,2.2758620689655173,0.034482758620689655,4.818478939807039,0.014924395443345582,0.5620638653496378,0.5714725517486221,0.3906413684598929,1,False,True,False,False,True,20989.294261799463,2.2758620689655173
42,43,334.9894353962272,43,4,0,1,14404.545722037768,0,0.0,43,8.6,0.2,7.7904519859587715,0.022725695052038076,-0.28262080813745233,-0.2204255902501209,0.5138173908381019,0,False,True,False,False,False,14404.545722037768,8.6
63,38,34.77755305315837,58,9,7,1,1321.5470160200182,1,0.0,58,5.8,0.1,0.5996129836751444,0.01693633700361542,0.279201002360843,0.2443796572167734,-1.5320280671997195,0,False,False,True,True,False,2017.0980770831854,5.8
31,12,458.631103201382,56,5,7,1,5503.573238416584,0,0.0,56,9.333333333333334,0.16666666666666666,8.189841128596107,0.017540672506561657,0.16876204568005326,0.2271690117491686,1.4112744070017202,1,False,True,False,False,False,25683.341779277394,9.333333333333334
58,52,446.8227264436116,42,3,6,1,23234.781775067804,0,0.0,42,10.5,0.25,10.638636343895515,0.023254813091362077,-0.3173425661234143,-0.2897291497961296,1.2841666816313073,0,False,False,False,False,False,18766.554510631686,10.5
63,43,442.008760533967,58,22,1,1,19006.37670296058,1,0.0,58,2.5217391304347827,0.043478260869565216,7.6208406988615005,0.016948260827918685,0.28340917962278533,0.2960297197490593,1.2906205989711113,0,False,True,False,False,True,25636.508110970088,2.5217391304347827
18,43,327.7373432249501,96,10,4,1,14092.705758672855,0,0.0,96,8.727272727272727,0.09090909090909091,3.4139306585932303,0.01030854686948932,1.557632365118532,1.6043831717469825,0.4611778469326086,0,False,True,False,False,False,31462.78494959521,8.727272727272727
35,58,220.51337336555005,60,28,7,0,12789.775655201904,0,0.2,60,2.0689655172413794,0.034482758620689655,3.675222889425834,0.016392160961614177,0.30764907762390115,0.36489042774895,-0.31711078148415384,1,False,True,False,False,False,13230.802401933002,2.0689655172413794
33,44,381.3773333617139,14,13,0,0,16780.602667915413,0,0.0,14,1.0,0.07142857142857142,27.241238097265278,0.06666269406238172,-1.2423632299564356,-1.218905856248536,0.8505254378357696,0,False,True,False,True,False,5339.282667063995,1.0
36,58,134.80486153154058,1,17,7,0,7818.6819688293535,1,0.5,1,0.05555555555555555,0.05555555555555555,134.80486153154058,0.49993605878065206,-1.740934643547855,-1.7347104282685306,-0.9051384665146261,0,True,False,False,False,False,134.80486153154058,0.05555555555555555
42,40,108.29476056674432,72,1,8,0,4331.790422669773,1,0.2,72,36.0,0.5,1.5040938967603377,0.013695468518537066,0.7710548796447771,0.7484946985429236,-1.0936942123556779,0,True,False,False,False,True,7797.222760805591,36.0
35,45,466.7483813817906,29,1,0,1,21003.67716218058,0,0.0,29,14.5,0.5,16.094771771785883,0.03333174638519431,-0.7687254199409199,-0.7024505462493558,1.470193931337478,1,False,True,False,False,False,13535.703060071926,14.5
23,59,102.87555252684308,55,4,6,1,6069.657599083742,1,0.0,55,11.0,0.2,1.870464591397147,0.01785420130714343,0.17545798652102854,0.14038086341625514,-1.0471298536254037,0,False,False,True,True,False,5658.155388976369,11.0
67,41,389.83489208062224,47,21,8,0,15983.230575305512,1,0.2,47,2.1363636363636362,0.045454545454545456,8.294359405970686,0.020832029965414858,-0.09974101325163683,-0.1258733038554758,0.9087881453042159,1,True,False,False,False,True,18322.239927789244,2.1363636363636362
37,40,331.278846822658,82,11,9,0,13251.15387290632,0,0.2,82,6.833333333333333,0.08333333333333333,4.039985936861683,0.012047283621304866,1.1193732368033427,1.1223582157477476,0.4868839645218696,0,False,True,False,False,True,27164.865439457957,6.833333333333333
26,33,279.6945387501495,46,10,8,1,9229.919778754933,0,0.0,46,4.181818181818182,0.09090909090909091,6.080316059785859,0.02127429081773374,-0.17845553417956644,-0.1716155179852997,0.21192637722371668,1,False,False,True,False,False,12865.948782506877,4.181818181818182
32,54,331.12066351018086,75,4,4,0,17880.515829549768,1,0.0,75,15.0,0.2,4.4149421801357445,0.013157158899071847,0.8284754474133307,0.8337061554197103,0.5781109380025595,0,False,False,True,False,False,24834.049763263563,15.0
69,57,417.50009209131247,93,6,6,1,23797.50524920481,1,0.0,93,13.285714285714286,0.14285714285714285,4.489248302057123,0.010637850856960219,1.4895361871586783,1.45769891822282,1.1931837878995193,1,False,False,True,True,False,38827.50856449206,13.285714285714286
68,6,470.0124736445998,65,29,3,1,2820.074841867599,0,0.0,65,2.1666666666666665,0.03333333333333333,7.230961132993843,0.015146144320891782,0.5212680393204101,0.5036716578713718,1.4790592171346562,1,True,False,False,True,False,30550.81078689899,2.1666666666666665
30,20,156.92655773193576,45,4,3,1,3138.531154638715,0,0.0,45,9.0,0.2,3.487256838487461,0.021732206110938058,-0.17035206627835298,-0.20628178258547245,-0.6622545846246808,0,False,False,True,True,False,7061.6950979371095,9.0
34,46,95.95484608362248,47,15,7,1,4413.922919846635,0,0.0,47,2.9375,0.0625,2.041592469864308,0.020828614489151548,-0.14373377619360447,-0.08270417425033952,-1.221222851602257,0,False,True,False,False,False,4509.877765930257,2.9375
26,39,301.95927862048006,4,23,3,0,11776.411866198723,0,0.3,4,0.16666666666666666,0.041666666666666664,75.48981965512002,0.19998301834033894,-1.5881732827558173,-1.6275986311925554,0.370464552680576,1,False,False,True,True,False,1207.8371144819203,0.16666666666666666
20,56,44.74633916780063,23,11,8,0,2505.794993396836,0,0.2,23,1.9166666666666667,0.08333333333333333,1.9454930072956795,0.041650045177164544,-0.9311341824369923,-0.9652665861579393,-1.5456887185181092,1,True,False,False,True,False,1029.1658008594145,1.9166666666666667
63,26,59.57987743229786,14,7,6,0,1549.0768132397443,0,0.2,14,1.75,0.125,4.255705530878418,0.0666236580453537,-1.2895517897303495,-1.280039067021363,-1.4401836932962806,0,True,False,False,False,False,834.1182840521701,1.75
47,13,405.4995997659385,39,28,1,0,5271.4947969572,0,0.0,39,1.3448275862068966,0.034482758620689655,10.397425635024064,0.024995258411631922,-0.3778380979579819,-0.4056710646229636,1.020204946202453,1,True,False,False,True,False,15814.484390871601,1.3448275862068966
38,45,107.11381993217536,6,26,9,1,4820.121896947891,0,0.0,6,0.2222222222222222,0.037037037037037035,17.852303322029226,0.14282751134275457,-1.5190112721959408,-1.5598368277888508,-1.1020937707896818,1,True,False,False,True,False,642.6829195930521,0.2222222222222222
55,56,151.51548822684322,17,11,3,1,8484.86734070322,0,0.0,17,1.4166666666666667,0.08333333333333333,8.912675778049602,0.055549008722647966,-1.1446960847273335,-1.1751149067335551,-0.7862824619981457,0,True,False,False,False,True,2575.763299856335,1.4166666666666667
